Loading,PC1.v,PC2.v
GPR173,0.013990943,-0.001905415
KIF24,0.013984701,0.003581682
HIST1H4I,0.013972404,-0.001011417
SLC17A4,0.013971348,-0.007782649
CCER2,0.013969044,-0.0034514
KPNA2,0.013950236,0.009725485
NPHS1,0.013945687,0.006673479
ZFP69B,0.013934551,0.001478425
CCNF,0.013933237,0.001273732
CHRNA5,0.013928261,-0.003507814
CFHR3,0.013909753,0.007893635
PDXP,0.013909638,-0.000694959
EML6,0.013908851,-0.005396379
SLC24A2,0.013907623,-0.002771902
AIRE,0.013895483,-0.000633489
C19orf57,0.013892758,-0.001208747
PNMA5,0.013891205,0.003460394
ATP4B,0.01388716,0.002016625
MAGEA9B,0.013875588,0.002627494
CHEK1,0.013873326,0.000169746
MTBP,0.013867138,0.002355777
ZNF726,0.013854661,-0.000727587
CXXC4,0.013835423,0.003159561
USH2A,0.013833549,-0.003743098
OTOF,0.01382607,0.005842898
GOLGA8A,0.013819435,0.001687973
FAM83D,0.013815643,-0.002078215
NR0B2,0.013809655,0.023834946
THEG,0.013801505,-0.008486047
SMC4,0.013797052,0.007963504
LRRC53,0.01379522,-0.000226589
RPRML,0.013787429,0.001463309
C2orf70,0.013776431,-0.003441665
BRCA1,0.013775794,0.004282793
ZYG11A,0.013761543,-0.011098971
MEIOB,0.013756686,0.003723223
B4GALNT1,0.013751614,-0.007669895
AKR7A3,0.013734772,0.001874213
STRC,0.013717971,-0.009248425
C20orf203,0.013702095,-0.00402828
RPRM,0.013690212,-0.014122896
CTSV,0.013679118,0.003852334
ANKRD36C,0.01367849,-0.000323784
RPS6KL1,0.013671736,-0.003119531
EEF1A2,0.013660897,-0.020216701
CENPW,0.013643409,0.005246773
FRMPD1,0.013636935,-0.004416568
SPTB,0.013632937,0.007221631
TCF19,0.0136325,0.002447955
SLC4A8,0.013613251,0.007633412
FEZF1,0.013597909,0.009887886
CCDC18,0.013577859,0.00619798
ZIC1,0.013556654,-0.000975317
KCNN1,0.013533112,-0.005365186
ANKRD18A,0.013527237,-0.00556648
SST,0.013513023,-0.005176067
HOXD10,0.013492226,-0.024857598
ADAM12,0.013482199,0.014636525
ATP8A2,0.013477285,0.00874044
CCKBR,0.013466379,-0.014232295
CKAP2,0.013439244,0.003616414
PCK1,0.013428073,-0.000941283
PGBD5,0.013420264,0.004279339
CENPV,0.013416053,-0.001325838
HMGB3,0.013377966,0.009015512
FAM24B,0.013372531,0.003759882
TNFRSF13C,0.013367496,0.006210962
CPA2,0.013352378,0.000513833
IL23A,0.013326761,0.006038412
BRCA2,0.013312232,0.009034479
C1QL2,0.013311067,0.007947509
TENM4,0.013301845,0.005659933
MYCN,0.013300601,0.00684879
STAG3,0.013299766,0.004379204
NPPB,0.013286535,0.002526868
KCNQ2,0.013268655,-0.017507542
C5orf34,0.013239236,-0.002142263
HIST1H3F,0.013238996,-0.001638291
GGH,0.013221027,0.009436037
CCDC168,0.013189168,-0.002333509
DDIAS,0.013181576,0.012183851
RNASEH2A,0.013180285,0.004683906
SLC9A3,0.013170324,-0.006823291
NPW,0.013169541,0.003735471
ATAD2,0.013160758,-0.001714356
CA10,0.013148696,-0.002809091
SLC26A10,0.013142144,-0.007706208
CA8,0.013133912,0.001716141
EPHA10,0.013116808,-0.001932532
MANEAL,0.013110068,-0.000335439
CHAF1B,0.013109043,0.000775236
LCT,0.013108349,0.00786853
C17orf53,0.013101614,0.005442323
FMN2,0.013094684,-0.011344922
ELOVL4,0.013094368,-0.015729549
LRRIQ4,0.01309028,0.003531439
RGS20,0.013072966,0.011097245
FLRT1,0.013070748,-0.014386967
COL11A2,0.013063465,-0.002593131
ADGRB2,0.013061812,-0.007402741
ADCY1,0.01305515,-0.006835165
KCNJ4,0.013048897,0.000520827
SRCIN1,0.013048022,-0.001945458
HIST1H2AL,0.013045507,-0.001182372
C3orf30,0.013043255,0.00423437
AVP,0.01303447,0.002505011
RNF157,0.013025015,-0.004145471
HIST1H1D,0.013018659,-0.005923327
WBSCR28,0.013012479,0.00698773
DNER,0.013012169,-0.005048599
SLC36A4,0.013000529,0.004728882
ANKRD36,0.012999734,-0.001894066
RBFOX1,0.012996392,-0.018839048
FAM222A,0.012995894,-0.002923603
LYG1,0.012991311,0.001301518
TAL2,0.012985545,-0.000631788
MTCL1,0.012981758,-0.001964889
CNGA3,0.012956346,0.012604044
KCNAB3,0.012931057,0.000634694
UQCRHL,0.012926907,-0.000219732
KIFC2,0.012902026,-0.003376141
ECEL1,0.01288489,0.003251479
MYO18B,0.012879781,-0.008864235
SLC7A9,0.012875432,-0.002833211
UTS2R,0.012872898,0.002656077
CDH7,0.012864929,-0.023730898
MEGF11,0.012862686,0.009951252
HIST1H2AM,0.012862056,-0.007144001
GCK,0.012836845,-0.003554327
BAALC,0.012822273,0.015339648
KIAA1211,0.012815892,-0.00137908
MAGED4B,0.012811342,-0.00448793
DNM1,0.012806109,0.000358183
AHSG,0.012802992,0.000359582
ZCCHC18,0.012795813,-0.002538799
HCN4,0.012781379,-0.002256596
KREMEN2,0.012776663,-0.013420705
FAM161A,0.012767111,0.000911567
CKS2,0.012757742,0.006896625
SALL3,0.012747892,-0.027798229
C18orf54,0.012741538,0.005195218
BMP8A,0.012737621,-0.002700206
TMEM169,0.012729357,0.003595037
HIST2H3C,0.012725244,-0.00785712
SNAP91,0.012725182,-0.027812314
NKX3-2,0.012725027,-0.007744767
HIST2H3A,0.012720373,-0.007905344
PSAT1,0.012719236,-0.008187538
HIST1H2BL,0.012704084,-0.0051118
SPTBN4,0.012702821,-0.013749541
ATP6V1G2,0.012698745,-0.006057438
HIST1H1E,0.012697579,-0.010634664
LHX5,0.012691381,0.0039853
TMPO,0.012684414,0.004628851
LGSN,0.01268348,0.017035646
ADGRD2,0.012671713,-0.01285106
CCDC34,0.012669288,-0.000526442
SPERT,0.012653251,0.006022886
DSCAML1,0.012637802,0.006316673
C1QL4,0.012610921,-0.005974691
HIST1H2AG,0.012610541,-0.010533244
PSMC3IP,0.012608603,-8.29E-05
CEP85,0.012603363,0.005541581
CENPH,0.012574421,0.003276027
BSND,0.012567812,-0.004393969
HOXB6,0.01256515,0.011900043
ALLC,0.012563834,-0.004023181
C4orf48,0.01255986,0.00887333
SKP2,0.012546338,0.002439187
TSHR,0.012541501,-0.000275288
MYO19,0.01253996,0.0036352
PAQR9,0.012536797,-0.000220333
MPHOSPH9,0.012504349,-2.85E-05
FIGNL1,0.012503318,0.001329466
TCTE3,0.012503311,-0.003037739
PROKR1,0.01249839,-0.002846593
CPT1B,0.012493322,-0.002366356
ANKRD13B,0.012491007,-0.00265676
ERAS,0.012489266,-0.001300174
GNB3,0.012481065,-0.005709512
FAM131C,0.012452993,-0.003698587
CUZD1,0.012448637,0.002327878
FGF9,0.012439538,0.011987488
FAM166A,0.01242128,-0.001303097
CLGN,0.012419403,-0.01920021
KIAA0319,0.012404909,0.005104382
SMCO2,0.012402859,0.005889964
SMC2,0.012401791,0.002495066
SPDL1,0.012396064,0.002887773
GABRR2,0.012395374,0.000214713
TBX15,0.012394543,0.010773727
MAGEA10,0.012385507,0.002445986
PSD,0.012379824,-0.002835119
RIMKLA,0.012374004,0.005446959
HOXB3,0.012357001,0.00030205
FBXW12,0.012353029,-0.003879415
SMPD3,0.012352018,-0.003340103
LY6G5B,0.012343475,0.004403214
MGAT4C,0.012339832,-0.006088449
CYP2D6,0.012337549,0.000574555
ENO2,0.012335549,0.004619116
GABRQ,0.012332225,-0.018549716
IGSF9,0.012330563,-0.007663211
SIX1,0.012326285,-0.00856192
TMEM132A,0.012312554,0.002034961
GABRA3,0.012299732,-0.008904338
PODXL2,0.01226584,-0.008404831
CEP72,0.012242062,0.003096664
PHGR1,0.012238055,-0.011085452
COL10A1,0.012234925,0.01932387
FBXO41,0.012231549,-0.00226216
PRKCG,0.012226596,0.002355378
RAD54B,0.012207121,-0.000533465
NPIPA2,0.012196316,-9.72E-05
ZIC4,0.012195411,0.000694873
SLC7A11,0.012194977,0.005265899
WNK3,0.012192912,-0.015449991
ASNS,0.012187063,-0.000264146
FEN1,0.012179018,0.003748535
ANKRD36B,0.012178027,-0.001578228
CCDC129,0.012170483,-0.000261681
OVOL3,0.012168822,0.002806685
SOWAHA,0.012162632,-0.020155482
CHRNA1,0.012148179,0.013665147
GLDC,0.012145446,0.004856118
WDR27,0.012134866,-0.00150697
KLHL14,0.012131375,-0.010061724
HOXD13,0.012129797,-0.03727915
AVPR1B,0.012129338,-0.001077346
CERS1,0.012123395,-0.009170027
SPIN4,0.01211718,0.002298814
GDAP1,0.012110794,-0.004357702
TP73,0.012106884,-0.002717699
MCF2L2,0.01210192,-0.001531222
DPY19L2,0.012096873,-0.014874151
CA5A,0.012095215,0.003987111
STRIP2,0.012088817,0.005251343
PNMA6A,0.012074809,0.005624287
USP49,0.012070812,0.000875854
LIG1,0.012067166,0.001946359
GUCA1A,0.012063226,0.006433136
TMCC2,0.012043559,0.006393557
GRIK5,0.012043347,-0.016023981
ABLIM2,0.012041667,0.006020253
CDKN2D,0.012028633,0.00532639
LHX4,0.012021645,0.002348759
ASPHD1,0.012016831,0.001281615
PIDD1,0.01201622,-0.001851596
SPAG11B,0.012014653,-0.004335637
CHD7,0.012014462,0.002223726
AQP12B,0.01200465,-5.93E-05
DBF4,0.012004036,0.003161668
HIST1H2AH,0.011990959,-0.001772821
CYB561D2,0.011988368,-0.015213752
TUBB8,0.011973906,0.003305929
NPTX2,0.011963302,-0.008736426
SLC16A8,0.011948885,-0.008025262
RAB39B,0.01194468,-0.006342873
STK32A,0.011943517,0.00958278
SYT2,0.011941212,0.000779433
SPP1,0.011940814,0.013951459
FAM196A,0.011940521,-0.00644121
CDHR2,0.011927316,0.003858222
CRHR1,0.011920367,-0.017947514
EFR3B,0.011919997,0.011430673
HYLS1,0.011918258,-0.002214704
FAM83F,0.011917398,-0.023000711
MARK1,0.01190239,-0.005292454
TP53TG3B,0.011901666,0.001039293
NYAP1,0.011891749,-0.01103067
HIST1H4C,0.011889459,-0.004264569
HIST1H3J,0.011886993,5.16E-05
HOXB7,0.011873441,0.005151337
PILRB,0.011873037,-0.003223389
CNPY1,0.011868365,0.000574032
WEE2,0.011864065,0.001558765
SAP25,0.011860124,0.004906604
ZNF519,0.011859935,-0.003011238
CENPL,0.011846335,0.004242837
HPDL,0.011845912,-0.004129945
KCNG3,0.01184072,0.000847258
MT3,0.011816101,-0.007357014
ZNF850,0.011810531,-0.002168876
TMEM196,0.011807562,-0.006651461
RNF186,0.011806371,-0.002561709
PCNA,0.011802314,0.004164718
SOX4,0.011799992,0.004613617
MCM8,0.01179983,-0.000917104
EPHA7,0.011793899,-0.025743339
MMP16,0.011791615,-0.007033471
CDH12,0.011788239,-0.001901257
SAPCD1,0.011768741,-0.000593523
CENPO,0.011757789,0.004373895
LINGO1,0.011754692,-0.004520635
SPDYA,0.011749196,-0.000826617
CPA4,0.011747736,-7.88E-05
WDR72,0.011744983,0.008589719
NRIP3,0.011741394,0.006080339
PAX3,0.011736065,-0.007085409
JSRP1,0.011731561,0.010498732
MAP7D2,0.011725409,-0.002435542
CEACAM5,0.011724765,0.030498395
MC4R,0.011721114,0.003692344
YPEL1,0.011693095,0.00503681
PRR7,0.011682535,0.000650363
SLC6A3,0.011665752,0.008971647
CDCA4,0.011658328,0.003867831
BMP8B,0.011656349,0.000395277
ZNF878,0.011655119,0.000852302
GEN1,0.011640914,0.001421924
ABCA12,0.011629495,0.005498397
GFI1,0.011614216,0.008680496
POLE,0.011613772,-0.001008607
CACNG2,0.011613103,0.000323727
SCAMP5,0.0115953,-0.003026529
DBF4B,0.011593835,-0.000573979
MMS22L,0.011592278,0.001467282
RFC3,0.011575018,0.002075807
FSD1L,0.011562537,0.001555411
MYEF2,0.011560542,-0.003684963
GPR61,0.011558426,-0.004236621
C1orf112,0.011544458,0.002031806
GRIK2,0.011532985,-0.012746705
PROC,0.011522903,0.003537983
LIN28A,0.011520916,-0.000171775
MIOX,0.011504198,-0.000363298
KIAA0895L,0.011499509,-0.001049468
MCM7,0.011487551,0.002655479
KCNK17,0.011477138,0.014727763
RASSF6,0.011475369,-0.006992101
KIF21B,0.011461094,0.009549625
TMEM200C,0.011460767,0.002544373
TMPRSS6,0.011456178,0.015385297
VAT1L,0.01145238,0.004457178
ZC3HAV1L,0.011451368,0.000793533
IL17RB,0.011444172,0.00084815
TCP11X1,0.011442517,0.002607678
SLC29A4,0.011438826,-0.003115389
B3GAT2,0.011426942,-0.001271072
C6orf141,0.011424663,0.008898491
TRAIP,0.011420591,0.00096234
C4orf50,0.011419984,-0.005225782
ARNTL2,0.01141871,0.010945715
HIST1H2BG,0.011416839,-0.019686847
PLEKHG5,0.011395541,4.57E-05
ALX4,0.011392079,-0.009102785
DNMT1,0.011385203,0.005092788
ZNF300,0.011367912,-0.005001486
APOBEC3B,0.011364491,0.012226177
ANKRD18B,0.011362907,-0.012311304
INCENP,0.011349335,0.002901322
CDC25B,0.011348673,0.011712978
WDR90,0.011348476,-0.000976203
DNAH14,0.011334504,-0.000487874
H2AFX,0.011333018,0.003528815
SLC6A15,0.011327871,-0.00749983
NYAP2,0.01132565,0.019359082
TTC9B,0.011320984,-0.001770839
STMN3,0.01131766,-0.002201307
RGS4,0.011308615,-0.000299444
TMEM198,0.011308232,-0.005280843
ADARB2,0.011305837,-0.003167335
UBL4B,0.011304361,0.000683111
KCNIP2,0.0112891,0.001185334
LRP8,0.011285365,0.006895323
NOVA1,0.011280188,-0.007135325
NECAB2,0.011265355,0.003991558
CBFA2T2,0.011260328,-0.005690104
FAM227A,0.01125403,0.001894843
NUP62CL,0.011244588,0.003458456
SCX,0.011238869,0.001284191
SIX4,0.011234012,-0.004551243
FAM171B,0.011230441,-0.003661789
GNRH2,0.011227358,-0.007930548
ZNF93,0.011225205,-0.001249474
RHPN1,0.011218402,-8.08E-05
NEUROG1,0.011214486,0.001207261
STRA6,0.01120352,-0.00725224
LYG2,0.011201696,-0.000237165
KCNH4,0.01120081,-0.005788499
LTB4R2,0.011196957,-0.000466644
WNK2,0.011196502,-0.023260854
NPAS4,0.01119017,-0.012908692
KCNH2,0.01118976,-0.012999762
CLEC18B,0.011188659,-0.004541778
BARHL1,0.011188318,-0.00112942
FANCG,0.011158629,0.000592331
TEX19,0.011154846,0.00386717
PCBP3,0.011144483,0.003455229
ADAMDEC1,0.011143325,0.012535005
NMNAT2,0.01112599,0.009262981
PCDH19,0.0110847,-0.003713235
SCGB1D2,0.011084454,-0.028262995
PROZ,0.011078359,-0.004349166
PDK1,0.01107242,0.001247133
FANCL,0.011062277,0.000102586
LRRC66,0.011053148,0.000698636
NKX2-5,0.011051903,0.000861785
GAL,0.011021739,-0.00545626
SPRED3,0.011012853,-0.000794505
RET,0.01101166,-0.010982221
KCTD16,0.011009399,0.009356803
CORT,0.011007933,-0.002669423
GLYATL3,0.010988677,-0.000979995
CEP97,0.010985691,0.000439439
SSTR2,0.010984481,-0.006045175
SMIM17,0.010982735,-0.001586704
MSH2,0.010970703,0.003440592
E2F3,0.010958103,0.004739154
F12,0.010951744,0.000717543
IL11,0.010949273,0.002554779
TMPRSS9,0.010943799,0.001822907
GABRA5,0.010930785,-0.013738744
AVIL,0.010928114,0.003972105
CDK3,0.010927976,-0.002334164
ACAP3,0.010924555,-0.000735033
ESPN,0.010919531,-0.002362893
PPP2R3B,0.010916027,-0.00224853
CTRC,0.010915005,0.001537959
ASIC3,0.01091329,0.000463792
HIST1H2BJ,0.01091299,-0.009520333
TOPBP1,0.010909566,0.002066561
KIF20B,0.010908089,0.003484928
HIST3H2BB,0.010889503,-0.00860133
VWDE,0.010886962,-0.004588452
TPH2,0.010884396,0.000286525
ANKRD61,0.010878208,0.001078658
DUSP26,0.010877133,-0.003645701
BARD1,0.01087111,0.000813512
TAS2R10,0.01086262,-0.000494105
IQCC,0.010862153,0.000220272
TMPRSS5,0.01086027,-0.002003547
SLC30A10,0.010858895,-0.008955491
ADAMTS20,0.010846923,0.002593785
HIST1H2BF,0.010846505,-0.011906293
MCM6,0.010826793,0.005277821
ADGRF2,0.010825874,0.008755053
PRSS50,0.010818285,0.000170697
SLCO6A1,0.010811195,0.002262225
TK1,0.010810643,0.008759716
LBX2,0.010808817,0.010341869
CLDN9,0.010807193,0.01138783
MCIDAS,0.010794375,0.006803087
GPR83,0.01077831,0.000216441
CCNL2,0.010773946,0.0005781
TEX30,0.010768387,0.003062854
SEC61A2,0.010763835,-0.001494817
SATL1,0.01076178,1.08E-05
GABBR2,0.01076116,0.009268739
SS18L1,0.010754621,-0.001527176
NANOS1,0.010743486,0.000134568
ARHGDIG,0.010739898,-0.010540519
FBXL16,0.010735904,-0.00075196
C9orf40,0.010726865,0.000959288
FANCD2,0.010722318,0.002523697
MAGEC2,0.010720048,0.003000147
SASS6,0.010718088,0.00017316
PHOX2A,0.010717497,-0.001410688
HOXC6,0.010694429,-0.005187596
CDH9,0.010690565,-0.001806815
ANO9,0.010683796,0.006479434
DDX39A,0.010682269,0.003041297
KIAA0907,0.010674354,-0.001027733
MASP2,0.010673077,-0.00021828
SMKR1,0.010671054,0.001469261
GNRH1,0.010666168,0.001262939
TCP10L,0.010661965,-0.004346784
MEF2B,0.010656622,0.002904695
TCEAL5,0.010650172,-0.013460221
HIST1H4B,0.010638834,-0.004247314
TTC36,0.010637414,-0.002240524
TRIM59,0.010636107,0.002921248
HOXB4,0.010633789,0.006563557
JPH3,0.010626256,-0.006205177
TNNI3,0.010616017,0.014494804
HOXC10,0.010615185,-0.003571673
MAGEC1,0.010612628,0.002474588
NAT8L,0.010610137,-0.017101775
VSTM2B,0.010608728,0.000428981
TFF3,0.010602839,-0.002475639
SEMA5B,0.010598601,0.003469007
CA6,0.010596291,0.003310213
KIAA1024,0.010593448,-0.005984702
LRRC75A,0.010591582,0.00306938
TRPC5,0.010588577,-0.004512491
GPR142,0.01057181,-0.000603871
RPP14,0.010564649,-0.003388617
HAUS5,0.010550054,0.001325849
CALHM1,0.010549386,0.002747023
SRD5A1,0.01054892,0.002204148
HOXB2,0.010548811,-0.000589061
CHML,0.01054785,0.007941018
LRRTM2,0.010539407,0.002662684
PTH2R,0.010539367,-0.006587843
SEC11C,0.010536224,-0.005262542
KCNMB3,0.010534149,-0.000636872
THOC1,0.010532812,-0.000300237
PKIB,0.010519698,-0.001076275
PPAT,0.010502028,0.000305796
LINGO2,0.010494938,-0.008349851
SYT10,0.010493565,-0.014260651
TRPM8,0.010485743,-0.040854403
LINGO3,0.010468903,0.002952841
MAMDC4,0.01046598,-0.005682379
PDZD4,0.010458576,-0.01036345
ULBP1,0.010441063,0.017877517
ZNF714,0.010431587,0.000125474
IL12RB2,0.010424691,0.009816887
HIST2H2AC,0.010420781,-0.006016207
GABRB3,0.010420143,-0.01149185
NCR3LG1,0.010413367,0.002084322
MTNR1B,0.010410679,-0.000296932
GNAO1,0.010406549,-0.013056331
DRD4,0.010386314,0.000588254
PMFBP1,0.010385485,0.000961935
FSIP2,0.010382878,-0.009251117
HOXC8,0.010379945,0.002741673
ATXN7L2,0.010372815,0.001701172
HRASLS,0.010365761,0.012737622
TRIM72,0.010357642,-0.003555169
CDKAL1,0.010355975,0.002787346
MTHFD2,0.010347846,0.003738273
C2CD4A,0.010344266,0.008726299
DTX1,0.010342766,-0.0006054
SLC35G2,0.010321192,0.005682198
FOXE1,0.010300995,-0.008065175
CLEC18A,0.01029514,-0.001630005
SEMA6C,0.010294266,-0.000502241
HPSE,0.010292094,0.011681297
CLEC2L,0.010284284,0.004045522
SP8,0.010283035,-0.025291866
EBF3,0.010277946,-0.015484135
LMNB2,0.010272406,0.002896243
SBK2,0.010270201,0.002445794
TAS2R19,0.010265896,-0.003818926
MMD2,0.010262583,-0.003179471
RNASE10,0.010261161,-3.33E-07
PAXBP1,0.010258365,-0.000427107
GCH1,0.010250066,0.005977232
SOX21,0.010235999,0.000605386
NUP210,0.010232868,0.003622339
TLX2,0.010231645,0.003660285
PGM2L1,0.010229761,0.002934689
TDRD12,0.010219865,-0.004137068
ATG9B,0.010218275,0.003255122
RFC5,0.010217841,0.000940827
C4orf46,0.010209951,0.00305259
CTXN1,0.010205923,-0.004298402
PRDM15,0.01020111,-0.000142921
REEP2,0.010200192,-0.013881514
HOXB1,0.010195913,0.00038442
TRIM36,0.01019321,-0.012317704
NASP,0.010188424,0.001821245
EN1,0.010187822,-0.003105864
HIST1H2AJ,0.010159154,-0.001546788
SEC31B,0.01015077,-0.001882085
TBC1D31,0.01014742,0.001773693
KIAA1456,0.01014678,-0.000274383
PRIM1,0.010142226,0.00355738
GPR26,0.010141272,-0.00294709
GALNT8,0.010137072,0.003936932
CNKSR3,0.010136408,-0.000666378
ADGRB1,0.010135449,-0.002331775
QSOX2,0.010135166,0.00185871
GABRG1,0.010125545,-0.002839718
ATP6V1C2,0.010112301,-0.005252708
POC1A,0.010108383,0.005588543
ALG1L,0.010106216,0.00464698
SNCAIP,0.010103308,-0.002832515
CEP78,0.010098824,-0.000163486
C11orf87,0.010097264,-0.003783626
MAD2L2,0.010093131,0.001093086
CEP41,0.010078225,0.000516274
FAM155B,0.01007383,-0.02154396
LY6H,0.010066803,0.005368853
SPAG11A,0.010066532,-0.003007068
MSH5,0.010058263,-0.000841946
ZNF681,0.01005632,-0.001304742
CEP131,0.010041334,0.001588943
5-Sep,0.010031263,-0.003541413
HOXC4,0.010026183,0.000887426
XRCC3,0.010025002,-0.001452712
NR5A1,0.01002295,0.002720328
CCDC28B,0.010019703,-0.001044077
REM2,0.010016572,0.002281761
GOLGA6L10,0.010016072,-0.002002265
CPLX1,0.010011146,-0.001461715
SCRT2,0.010004086,-0.00100199
DNAJC22,0.010003735,-0.002418105
MAP6D1,0.009995035,-0.007165292
POTEF,0.00998401,-0.014885935
GCGR,0.009974744,-0.00262622
APBA2,0.009969555,0.001510567
PRL,0.009958732,0.004721672
LHX1,0.009953071,-0.002298809
WSCD1,0.009951845,0.003315731
FGF21,0.009951572,0.001075221
CRIP3,0.009951541,-0.016532179
CALY,0.009949602,-0.004554929
CATSPER2,0.009944995,-0.002685088
PAX4,0.009937009,0.000349901
UROC1,0.009933876,0.000590504
UNC5CL,0.009933591,0.01191928
GRIN3A,0.00991627,-0.009108876
SSX2IP,0.009904592,-0.00443329
KHDC1,0.009899444,-0.00214016
TRO,0.009897612,-0.004312323
LRRC14B,0.009897513,-0.001436516
ZNF713,0.009895345,-0.002115847
LRRC74B,0.009890169,0.009753956
SCGB1D1,0.009886195,0.001899378
QPCT,0.009880745,0.001613988
RELT,0.009878477,0.013296959
PKD1L3,0.009872109,0.004508466
NRTN,0.009871433,-0.00293659
SPIN2A,0.009870285,-0.001683821
CELF6,0.009868901,-0.000994006
HABP2,0.009865121,0.023838936
ADAM11,0.009855627,-0.015127741
DDN,0.009854374,0.001037609
POU3F3,0.009850734,-0.007253785
BORA,0.009848276,0.006082796
CKMT1B,0.009842624,-0.008902795
PALM2,0.009833698,0.001174431
PCLO,0.009831837,-0.008580984
ATAD3B,0.00982997,0.001220085
GUCA1B,0.009825724,-0.000375175
RFX4,0.009822721,-0.001431616
ARTN,0.009821462,-0.00910985
RBL1,0.009818496,0.003682673
C20orf144,0.009817792,-0.003810442
DND1,0.009814938,-0.002945022
MAGEA4,0.009814325,0.004544649
ZNF793,0.009810304,-0.005973206
CALML5,0.009808421,-0.000942498
CEP295,0.009800909,-0.002138546
EFCAB8,0.009798544,0.001001803
CFHR1,0.009789601,0.003357756
SOHLH1,0.009787675,0.001585748
IGSF11,0.009779961,-0.0028669
RAC3,0.009773878,-0.005627691
SRRM5,0.009763812,-0.003931277
MYB,0.009757369,0.001844537
LRRC10,0.009757109,-0.001034847
KNSTRN,0.00975269,0.000663931
ZAR1,0.009736683,0.004886653
MAP2,0.009731186,0.002480206
NKX6-3,0.009726634,-0.000585736
MAGEA9,0.009726374,0.000911318
LGI2,0.009722079,0.00661052
CEP57L1,0.009719567,0.002121893
BRI3BP,0.009718421,0.001811114
TPBGL,0.009715916,0.002295169
SH2D5,0.009715127,-0.006881202
GABRR1,0.0097105,-0.004360262
ITGB3BP,0.009707719,0.000913693
ATAT1,0.009701159,-0.003596613
KRT75,0.009699567,-0.003889423
LYPD6,0.009699099,-0.010208465
